time_utc,event_rate,predicted_baseline,residual,is_anomaly
2024-03-22 18:01:24+00:00,28,15.935014173537276,12.064985826462724,0
2024-03-22 18:01:25+00:00,25,15.933999854501575,9.066000145498425,0
2024-03-22 18:01:26+00:00,19,15.932985535465875,3.0670144645341253,0
2024-03-22 18:01:27+00:00,21,15.931971216430174,5.068028783569826,0
2024-03-22 18:01:28+00:00,21,15.930956897394474,5.0690431026055265,0
2024-03-22 18:01:29+00:00,13,15.929942578358773,-2.929942578358773,0
2024-03-22 18:01:30+00:00,22,15.928928259323072,6.071071740676928,0
2024-03-22 18:01:31+00:00,26,15.927913940287372,10.072086059712628,0
2024-03-22 18:01:32+00:00,16,15.926899621251671,0.07310037874832886,0
2024-03-22 18:01:33+00:00,18,15.92588530221597,2.0741146977840295,0
2024-03-22 18:01:34+00:00,20,15.92487098318027,4.07512901681973,0
2024-03-22 18:01:35+00:00,21,15.92385666414457,5.076143335855431,0
2024-03-22 18:01:36+00:00,28,15.922842345108869,12.077157654891131,0
2024-03-22 18:01:37+00:00,20,15.921828026073168,4.078171973926832,0
2024-03-22 18:01:38+00:00,17,15.920813707037468,1.0791862929625324,0
2024-03-22 18:01:39+00:00,16,15.919799388001767,0.08020061199823303,0
2024-03-22 18:01:40+00:00,26,15.918785068966066,10.081214931033934,0
2024-03-22 18:01:41+00:00,17,15.917770749930366,1.0822292500696342,0
2024-03-22 18:01:42+00:00,17,15.916756430894665,1.0832435691053348,0
2024-03-22 18:01:43+00:00,17,15.915742111858965,1.0842578881410354,0
2024-03-22 18:01:44+00:00,27,15.914727792823262,11.085272207176738,0
2024-03-22 18:01:45+00:00,11,15.913713473787562,-4.913713473787562,0
2024-03-22 18:01:46+00:00,29,15.912699154751861,13.087300845248139,0
2024-03-22 18:01:47+00:00,18,15.91168483571616,2.0883151642838396,0
2024-03-22 18:01:48+00:00,24,15.91067051668046,8.08932948331954,0
2024-03-22 18:01:49+00:00,17,15.90965619764476,1.0903438023552408,0
2024-03-22 18:01:50+00:00,20,15.908641878609059,4.091358121390941,0
2024-03-22 18:01:51+00:00,27,15.907627559573358,11.092372440426642,0
2024-03-22 18:01:52+00:00,30,15.906613240537657,14.093386759462343,0
2024-03-22 18:01:53+00:00,21,15.905598921501957,5.094401078498043,0
2024-03-22 18:01:54+00:00,18,15.904584602466256,2.0954153975337437,0
2024-03-22 18:01:55+00:00,20,15.903570283430556,4.096429716569444,0
2024-03-22 18:01:56+00:00,21,15.902555964394855,5.097444035605145,0
2024-03-22 18:01:57+00:00,20,15.901541645359154,4.0984583546408455,0
2024-03-22 18:01:58+00:00,22,15.900527326323454,6.099472673676546,0
2024-03-22 18:01:59+00:00,17,15.899513007287753,1.1004869927122467,0
2024-03-22 18:02:00+00:00,11,15.898498688252053,-4.898498688252053,0
2024-03-22 18:02:01+00:00,16,15.897484369216352,0.10251563078364789,0
2024-03-22 18:02:02+00:00,26,15.896470050180652,10.103529949819348,0
2024-03-22 18:02:03+00:00,27,15.895455731144951,11.104544268855049,0
2024-03-22 18:02:04+00:00,13,15.89444141210925,-2.8944414121092503,0
2024-03-22 18:02:05+00:00,19,15.89342709307355,3.1065729069264503,0
2024-03-22 18:02:06+00:00,28,15.892412774037847,12.107587225962153,0
2024-03-22 18:02:07+00:00,24,15.891398455002147,8.108601544997853,0
2024-03-22 18:02:08+00:00,16,15.890384135966446,0.10961586403355383,0
2024-03-22 18:02:09+00:00,27,15.889369816930746,11.110630183069254,0
2024-03-22 18:02:10+00:00,19,15.888355497895045,3.111644502104955,0
2024-03-22 18:02:11+00:00,20,15.887341178859344,4.112658821140656,0
2024-03-22 18:02:12+00:00,24,15.886326859823644,8.113673140176356,0
2024-03-22 18:02:13+00:00,21,15.885312540787943,5.114687459212057,0
2024-03-22 18:02:14+00:00,16,15.884298221752243,0.1157017782477574,0
2024-03-22 18:02:15+00:00,18,15.883283902716542,2.116716097283458,0
2024-03-22 18:02:16+00:00,21,15.882269583680841,5.117730416319159,0
2024-03-22 18:02:17+00:00,28,15.88125526464514,12.11874473535486,0
2024-03-22 18:02:18+00:00,17,15.88024094560944,1.1197590543905598,0
2024-03-22 18:02:19+00:00,14,15.87922662657374,-1.8792266265737396,0
2024-03-22 18:02:20+00:00,21,15.878212307538039,5.121787692461961,0
2024-03-22 18:02:21+00:00,16,15.877197988502338,0.12280201149766157,0
2024-03-22 18:02:22+00:00,24,15.876183669466638,8.123816330533362,0
2024-03-22 18:02:23+00:00,17,15.875169350430937,1.1248306495690628,0
2024-03-22 18:02:24+00:00,24,15.874155031395237,8.125844968604763,0
2024-03-22 18:02:25+00:00,27,15.873140712359536,11.126859287640464,0
2024-03-22 18:02:26+00:00,26,15.872126393323835,10.127873606676165,0
2024-03-22 18:02:27+00:00,21,15.871112074288135,5.128887925711865,0
2024-03-22 18:02:28+00:00,25,15.870097755252434,9.129902244747566,0
2024-03-22 18:02:29+00:00,28,15.869083436216732,12.130916563783268,0
2024-03-22 18:02:30+00:00,15,15.868069117181031,-0.8680691171810313,0
2024-03-22 18:02:31+00:00,16,15.86705479814533,0.1329452018546693,0
2024-03-22 18:02:32+00:00,23,15.86604047910963,7.13395952089037,0
2024-03-22 18:02:33+00:00,25,15.86502616007393,9.13497383992607,0
2024-03-22 18:02:34+00:00,21,15.864011841038229,5.135988158961771,0
2024-03-22 18:02:35+00:00,16,15.862997522002528,0.13700247799747167,0
2024-03-22 18:02:36+00:00,27,15.861983202966828,11.138016797033172,0
2024-03-22 18:02:37+00:00,16,15.860968883931127,0.13903111606887286,0
2024-03-22 18:02:38+00:00,22,15.859954564895427,6.1400454351045735,0
2024-03-22 18:02:39+00:00,15,15.858940245859726,-0.858940245859726,0
2024-03-22 18:02:40+00:00,23,15.857925926824025,7.142074073175975,0
2024-03-22 18:02:41+00:00,27,15.856911607788325,11.143088392211675,0
2024-03-22 18:02:42+00:00,25,15.855897288752624,9.144102711247376,0
2024-03-22 18:02:43+00:00,23,15.854882969716924,7.145117030283076,0
2024-03-22 18:02:44+00:00,21,15.853868650681223,5.146131349318777,0
2024-03-22 18:02:45+00:00,19,15.852854331645522,3.1471456683544776,0
2024-03-22 18:02:46+00:00,22,15.851840012609822,6.148159987390178,0
2024-03-22 18:02:47+00:00,23,15.850825693574121,7.149174306425879,0
2024-03-22 18:02:48+00:00,26,15.84981137453842,10.15018862546158,0
2024-03-22 18:02:49+00:00,17,15.84879705550272,1.15120294449728,0
2024-03-22 18:02:50+00:00,17,15.84778273646702,1.1522172635329806,0
2024-03-22 18:02:51+00:00,24,15.846768417431319,8.153231582568681,0
2024-03-22 18:02:52+00:00,28,15.845754098395616,12.154245901604384,0
2024-03-22 18:02:53+00:00,18,15.844739779359916,2.155260220640084,0
2024-03-22 18:02:54+00:00,20,15.843725460324215,4.156274539675785,0
2024-03-22 18:02:55+00:00,25,15.842711141288515,9.157288858711485,0
2024-03-22 18:02:56+00:00,22,15.841696822252814,6.158303177747186,0
2024-03-22 18:02:57+00:00,18,15.840682503217113,2.1593174967828865,0
2024-03-22 18:02:58+00:00,25,15.839668184181413,9.160331815818587,0
2024-03-22 18:02:59+00:00,21,15.838653865145712,5.161346134854288,0
2024-03-22 18:03:00+00:00,10,15.837639546110012,-5.837639546110012,0
2024-03-22 18:03:01+00:00,19,15.836625227074311,3.163374772925689,0
2024-03-22 18:03:02+00:00,21,15.83561090803861,5.1643890919613895,0
2024-03-22 18:03:03+00:00,28,15.83459658900291,12.16540341099709,0
2024-03-22 18:03:04+00:00,19,15.83358226996721,3.1664177300327907,0
2024-03-22 18:03:05+00:00,16,15.832567950931509,0.1674320490684913,0
2024-03-22 18:03:06+00:00,16,15.831553631895808,0.1684463681041919,0
2024-03-22 18:03:07+00:00,24,15.830539312860108,8.169460687139892,0
2024-03-22 18:03:08+00:00,23,15.829524993824407,7.170475006175593,0
2024-03-22 18:03:09+00:00,13,15.828510674788706,-2.8285106747887063,0
2024-03-22 18:03:10+00:00,26,15.827496355753006,10.172503644246994,0
2024-03-22 18:03:11+00:00,16,15.826482036717305,0.17351796328269486,0
2024-03-22 18:03:12+00:00,15,15.825467717681605,-0.8254677176816045,0
2024-03-22 18:03:13+00:00,20,15.824453398645904,4.175546601354096,0
2024-03-22 18:03:14+00:00,19,15.823439079610203,3.1765609203897966,0
2024-03-22 18:03:15+00:00,15,15.822424760574501,-0.822424760574501,0
2024-03-22 18:03:16+00:00,21,15.8214104415388,5.1785895584612,0
2024-03-22 18:03:17+00:00,17,15.8203961225031,1.1796038774969002,0
2024-03-22 18:03:18+00:00,17,15.8193818034674,1.1806181965326008,0
2024-03-22 18:03:19+00:00,18,15.818367484431699,2.1816325155683014,0
2024-03-22 18:03:20+00:00,17,15.817353165395998,1.182646834604002,0
2024-03-22 18:03:21+00:00,19,15.816338846360297,3.1836611536397026,0
2024-03-22 18:03:22+00:00,15,15.815324527324597,-0.8153245273245968,0
2024-03-22 18:03:23+00:00,24,15.814310208288896,8.185689791711104,0
2024-03-22 18:03:24+00:00,18,15.813295889253196,2.1867041107468044,0
2024-03-22 18:03:25+00:00,17,15.812281570217495,1.187718429782505,0
2024-03-22 18:03:26+00:00,24,15.811267251181794,8.188732748818206,0
2024-03-22 18:03:27+00:00,19,15.810252932146094,3.189747067853906,0
2024-03-22 18:03:28+00:00,23,15.809238613110393,7.190761386889607,0
2024-03-22 18:03:29+00:00,16,15.808224294074693,0.19177570592530735,0
2024-03-22 18:03:30+00:00,17,15.807209975038992,1.192790024961008,0
2024-03-22 18:03:31+00:00,30,15.806195656003291,14.193804343996709,0
2024-03-22 18:03:32+00:00,23,15.80518133696759,7.194818663032409,0
2024-03-22 18:03:33+00:00,21,15.80416701793189,5.19583298206811,0
2024-03-22 18:03:34+00:00,25,15.80315269889619,9.19684730110381,0
2024-03-22 18:03:35+00:00,17,15.802138379860489,1.197861620139511,0
2024-03-22 18:03:36+00:00,20,15.801124060824788,4.1988759391752115,0
2024-03-22 18:03:37+00:00,24,15.800109741789086,8.199890258210914,0
2024-03-22 18:03:38+00:00,20,15.799095422753386,4.2009045772466145,0
2024-03-22 18:03:39+00:00,26,15.798081103717685,10.201918896282315,0
2024-03-22 18:03:40+00:00,17,15.797066784681984,1.2029332153180157,0
2024-03-22 18:03:41+00:00,19,15.796052465646284,3.2039475343537163,0
2024-03-22 18:03:42+00:00,17,15.795038146610583,1.2049618533894169,0
2024-03-22 18:03:43+00:00,12,15.794023827574883,-3.7940238275748825,0
2024-03-22 18:03:44+00:00,14,15.793009508539182,-1.793009508539182,0
2024-03-22 18:03:45+00:00,21,15.791995189503481,5.208004810496519,0
2024-03-22 18:03:46+00:00,25,15.79098087046778,9.20901912953222,0
2024-03-22 18:03:47+00:00,33,15.78996655143208,17.21003344856792,1
2024-03-22 18:03:48+00:00,17,15.78895223239638,1.2110477676036204,0
2024-03-22 18:03:49+00:00,20,15.787937913360679,4.212062086639321,0
2024-03-22 18:03:50+00:00,23,15.786923594324978,7.213076405675022,0
2024-03-22 18:03:51+00:00,24,15.785909275289278,8.214090724710722,0
2024-03-22 18:03:52+00:00,23,15.784894956253577,7.215105043746423,0
2024-03-22 18:03:53+00:00,31,15.783880637217877,15.216119362782123,0
2024-03-22 18:03:54+00:00,22,15.782866318182176,6.217133681817824,0
2024-03-22 18:03:55+00:00,18,15.781851999146475,2.2181480008535246,0
2024-03-22 18:03:56+00:00,18,15.780837680110775,2.219162319889225,0
2024-03-22 18:03:57+00:00,14,15.779823361075074,-1.7798233610750742,0
2024-03-22 18:03:58+00:00,15,15.778809042039374,-0.7788090420393736,0
2024-03-22 18:03:59+00:00,19,15.777794723003673,3.222205276996327,0
2024-03-22 18:04:00+00:00,10,15.77678040396797,-5.776780403967971,0
2024-03-22 18:04:01+00:00,14,15.77576608493227,-1.77576608493227,0
2024-03-22 18:04:02+00:00,13,15.77475176589657,-2.7747517658965695,0
2024-03-22 18:04:03+00:00,19,15.773737446860869,3.226262553139131,0
2024-03-22 18:04:04+00:00,23,15.772723127825168,7.227276872174832,0
2024-03-22 18:04:05+00:00,13,15.771708808789468,-2.7717088087894677,0
2024-03-22 18:04:06+00:00,20,15.770694489753767,4.229305510246233,0
2024-03-22 18:04:07+00:00,17,15.769680170718066,1.2303198292819335,0
2024-03-22 18:04:08+00:00,25,15.768665851682366,9.231334148317634,0
2024-03-22 18:04:09+00:00,15,15.767651532646665,-0.7676515326466653,0
2024-03-22 18:04:10+00:00,11,15.766637213610965,-4.766637213610965,0
2024-03-22 18:04:11+00:00,16,15.765622894575264,0.2343771054247359,0
2024-03-22 18:04:12+00:00,16,15.764608575539564,0.23539142446043648,0
2024-03-22 18:04:13+00:00,14,15.763594256503863,-1.763594256503863,0
2024-03-22 18:04:14+00:00,18,15.762579937468162,2.2374200625318377,0
2024-03-22 18:04:15+00:00,14,15.761565618432462,-1.7615656184324617,0
2024-03-22 18:04:16+00:00,17,15.760551299396761,1.2394487006032389,0
2024-03-22 18:04:17+00:00,16,15.75953698036106,0.24046301963893946,0
2024-03-22 18:04:18+00:00,10,15.75852266132536,-5.75852266132536,0
2024-03-22 18:04:19+00:00,14,15.75750834228966,-1.7575083422896594,0
2024-03-22 18:04:20+00:00,17,15.756494023253959,1.2435059767460412,0
2024-03-22 18:04:21+00:00,15,15.755479704218258,-0.7554797042182582,0
2024-03-22 18:04:22+00:00,13,15.754465385182556,-2.754465385182556,0
2024-03-22 18:04:23+00:00,13,15.753451066146855,-2.753451066146855,0
2024-03-22 18:04:24+00:00,15,15.752436747111155,-0.7524367471111546,0
2024-03-22 18:04:25+00:00,9,15.751422428075454,-6.751422428075454,0
2024-03-22 18:04:26+00:00,12,15.750408109039753,-3.7504081090397534,0
2024-03-22 18:04:27+00:00,19,15.749393790004053,3.250606209995947,0
2024-03-22 18:04:28+00:00,12,15.748379470968352,-3.7483794709683522,0
2024-03-22 18:04:29+00:00,18,15.747365151932652,2.2526348480673484,0
2024-03-22 18:04:30+00:00,26,15.746350832896951,10.253649167103049,0
2024-03-22 18:04:31+00:00,11,15.74533651386125,-4.74533651386125,0
2024-03-22 18:04:32+00:00,11,15.74432219482555,-4.74432219482555,0
2024-03-22 18:04:33+00:00,17,15.74330787578985,1.2566921242101508,0
2024-03-22 18:04:34+00:00,13,15.742293556754149,-2.7422935567541487,0
2024-03-22 18:04:35+00:00,18,15.741279237718448,2.258720762281552,0
2024-03-22 18:04:36+00:00,15,15.740264918682747,-0.7402649186827475,0
2024-03-22 18:04:37+00:00,9,15.739250599647047,-6.739250599647047,0
2024-03-22 18:04:38+00:00,16,15.738236280611346,0.2617637193886537,0
2024-03-22 18:04:39+00:00,14,15.737221961575646,-1.7372219615756457,0
2024-03-22 18:04:40+00:00,19,15.736207642539945,3.263792357460055,0
2024-03-22 18:04:41+00:00,16,15.735193323504244,0.2648066764957555,0
2024-03-22 18:04:42+00:00,13,15.734179004468544,-2.734179004468544,0
2024-03-22 18:04:43+00:00,25,15.733164685432843,9.266835314567157,0
2024-03-22 18:04:44+00:00,7,15.732150366397143,-8.732150366397143,0
2024-03-22 18:04:45+00:00,24,15.731136047361442,8.268863952638558,0
2024-03-22 18:04:46+00:00,16,15.73012172832574,0.26987827167426026,0
2024-03-22 18:04:47+00:00,12,15.72910740929004,-3.729107409290039,0
2024-03-22 18:04:48+00:00,13,15.728093090254339,-2.7280930902543385,0
2024-03-22 18:04:49+00:00,15,15.727078771218638,-0.727078771218638,0
2024-03-22 18:04:50+00:00,13,15.726064452182937,-2.7260644521829374,0
2024-03-22 18:04:51+00:00,17,15.725050133147237,1.2749498668527632,0
2024-03-22 18:04:52+00:00,19,15.724035814111536,3.275964185888464,0
2024-03-22 18:04:53+00:00,16,15.723021495075836,0.2769785049241644,0
2024-03-22 18:04:54+00:00,13,15.722007176040135,-2.722007176040135,0
2024-03-22 18:04:55+00:00,11,15.720992857004434,-4.720992857004434,0
2024-03-22 18:04:56+00:00,13,15.719978537968734,-2.719978537968734,0
2024-03-22 18:04:57+00:00,19,15.718964218933033,3.281035781066967,0
2024-03-22 18:04:58+00:00,13,15.717949899897333,-2.7179498998973326,0
2024-03-22 18:04:59+00:00,10,15.716935580861632,-5.716935580861632,0
2024-03-22 18:05:00+00:00,7,15.715921261825931,-8.715921261825931,0
2024-03-22 18:05:01+00:00,9,15.71490694279023,-6.714906942790231,0
2024-03-22 18:05:02+00:00,12,15.71389262375453,-3.71389262375453,0
2024-03-22 18:05:03+00:00,11,15.71287830471883,-4.71287830471883,0
2024-03-22 18:05:04+00:00,9,15.711863985683129,-6.711863985683129,0
2024-03-22 18:05:05+00:00,13,15.710849666647428,-2.7108496666474284,0
2024-03-22 18:05:06+00:00,19,15.709835347611728,3.290164652388272,0
2024-03-22 18:05:07+00:00,9,15.708821028576025,-6.7088210285760255,0
2024-03-22 18:05:08+00:00,10,15.707806709540325,-5.707806709540325,0
2024-03-22 18:05:09+00:00,13,15.706792390504624,-2.7067923905046243,0
2024-03-22 18:05:10+00:00,15,15.705778071468924,-0.7057780714689237,0
2024-03-22 18:05:11+00:00,12,15.704763752433223,-3.704763752433223,0
2024-03-22 18:05:12+00:00,10,15.703749433397522,-5.7037494333975225,0
2024-03-22 18:05:13+00:00,18,15.702735114361822,2.297264885638178,0
2024-03-22 18:05:14+00:00,13,15.701720795326121,-2.7017207953261213,0
2024-03-22 18:05:15+00:00,9,15.70070647629042,-6.700706476290421,0
2024-03-22 18:05:16+00:00,11,15.69969215725472,-4.69969215725472,0
2024-03-22 18:05:17+00:00,11,15.69867783821902,-4.6986778382190195,0
2024-03-22 18:05:18+00:00,9,15.697663519183319,-6.697663519183319,0
2024-03-22 18:05:19+00:00,9,15.696649200147618,-6.696649200147618,0
2024-03-22 18:05:20+00:00,11,15.695634881111918,-4.695634881111918,0
2024-03-22 18:05:21+00:00,15,15.694620562076217,-0.6946205620762171,0
2024-03-22 18:05:22+00:00,12,15.693606243040517,-3.6936062430405165,0
2024-03-22 18:05:23+00:00,8,15.692591924004816,-7.692591924004816,0
2024-03-22 18:05:24+00:00,12,15.691577604969115,-3.6915776049691154,0
2024-03-22 18:05:25+00:00,13,15.690563285933415,-2.6905632859334148,0
2024-03-22 18:05:26+00:00,17,15.689548966897714,1.3104510331022858,0
2024-03-22 18:05:27+00:00,13,15.688534647862014,-2.6885346478620136,0
2024-03-22 18:05:28+00:00,11,15.687520328826313,-4.687520328826313,0
2024-03-22 18:05:29+00:00,10,15.686506009790612,-5.686506009790612,0
2024-03-22 18:05:30+00:00,8,15.685491690754912,-7.685491690754912,0
2024-03-22 18:05:31+00:00,15,15.68447737171921,-0.6844773717192094,0
2024-03-22 18:05:32+00:00,9,15.683463052683509,-6.683463052683509,0
2024-03-22 18:05:33+00:00,19,15.682448733647808,3.3175512663521918,0
2024-03-22 18:05:34+00:00,10,15.681434414612108,-5.681434414612108,0
2024-03-22 18:05:35+00:00,12,15.680420095576407,-3.680420095576407,0
2024-03-22 18:05:36+00:00,14,15.679405776540706,-1.6794057765407064,0
2024-03-22 18:05:37+00:00,6,15.678391457505006,-9.678391457505006,0
2024-03-22 18:05:38+00:00,12,15.677377138469305,-3.6773771384693053,0
2024-03-22 18:05:39+00:00,7,15.676362819433605,-8.676362819433605,0
2024-03-22 18:05:40+00:00,16,15.675348500397904,0.32465149960209594,0
2024-03-22 18:05:41+00:00,15,15.674334181362203,-0.6743341813622035,0
2024-03-22 18:05:42+00:00,12,15.673319862326503,-3.673319862326503,0
2024-03-22 18:05:43+00:00,11,15.672305543290802,-4.672305543290802,0
2024-03-22 18:05:44+00:00,10,15.671291224255102,-5.671291224255102,0
2024-03-22 18:05:45+00:00,6,15.670276905219401,-9.670276905219401,0
2024-03-22 18:05:46+00:00,8,15.6692625861837,-7.6692625861837005,0
2024-03-22 18:05:47+00:00,5,15.668248267148,-10.668248267148,0
2024-03-22 18:05:48+00:00,17,15.6672339481123,1.3327660518877007,0
2024-03-22 18:05:49+00:00,11,15.666219629076599,-4.666219629076599,0
2024-03-22 18:05:50+00:00,12,15.665205310040898,-3.665205310040898,0
2024-03-22 18:05:51+00:00,14,15.664190991005198,-1.6641909910051975,0
2024-03-22 18:05:52+00:00,16,15.663176671969497,0.3368233280305031,0
2024-03-22 18:05:53+00:00,15,15.662162352933795,-0.6621623529337946,0
2024-03-22 18:05:54+00:00,12,15.661148033898094,-3.661148033898094,0
2024-03-22 18:05:55+00:00,11,15.660133714862393,-4.660133714862393,0
2024-03-22 18:05:56+00:00,10,15.659119395826693,-5.659119395826693,0
2024-03-22 18:05:57+00:00,13,15.658105076790992,-2.658105076790992,0
2024-03-22 18:05:58+00:00,9,15.657090757755292,-6.657090757755292,0
2024-03-22 18:05:59+00:00,15,15.656076438719591,-0.656076438719591,0
2024-03-22 18:06:00+00:00,5,15.65506211968389,-10.65506211968389,0
2024-03-22 18:06:01+00:00,17,15.65404780064819,1.3459521993518102,0
2024-03-22 18:06:02+00:00,16,15.65303348161249,0.3469665183875108,0
2024-03-22 18:06:03+00:00,12,15.652019162576789,-3.6520191625767886,0
2024-03-22 18:06:04+00:00,6,15.651004843541088,-9.651004843541088,0
2024-03-22 18:06:05+00:00,18,15.649990524505387,2.3500094754946126,0
2024-03-22 18:06:06+00:00,16,15.648976205469687,0.3510237945303132,0
2024-03-22 18:06:07+00:00,7,15.647961886433986,-8.647961886433986,0
